Date,Open,High,Low,Close,Volume
1/6/2006 15:30:00,185.58,187.54,183.85,185.38,6359000
1/9/2006 15:30:00,185.84,186.34,182.46,183.25,6239710
1/10/2006 15:30:00,183.02,183.22,178.84,180.02,9600147
1/12/2006 15:30:00,173.78,180.61,173.78,178.56,19677680
1/13/2006 15:30:00,179.19,180.61,177.8,178.22,10131698
1/16/2006 15:30:00,178.79,178.79,174,175.76,15377084
1/17/2006 15:30:00,176.23,188.66,175.58,186.95,45149328
1/18/2006 15:30:00,143.66,180.14,143.66,171.8,61000244
1/19/2006 15:30:00,173.36,180.7,171.23,174.47,10171960
1/20/2006 15:30:00,175.09,175.68,173.85,174.4,3859831
1/23/2006 15:30:00,173.85,174.84,171.87,173.94,4174933
1/24/2006 15:30:00,175.83,176.82,170.62,171.73,11312904
1/25/2006 15:30:00,172.37,173.31,169.64,170.48,13377596
1/27/2006 15:30:00,172.09,174.15,172.07,173.02,6279370
1/30/2006 15:30:00,173.36,177.86,173.36,176.09,7256981
1/31/2006 15:30:00,175.44,178.26,175.44,176.8,6209049
2/1/2006 15:30:00,176.97,178.01,173.6,174.55,4938137
2/2/2006 15:30:00,175.81,177.29,173.6,175.5,5022425
2/3/2006 15:30:00,175.09,175.09,172.12,172.51,3429300
2/6/2006 15:30:00,172.12,178.99,169.27,178.4,9525852
2/7/2006 15:30:00,178.45,179.18,174.97,178.45,6801747
2/8/2006 15:30:00,178.3,178.81,176.82,177.44,6750630
2/10/2006 15:30:00,177.07,179.19,177.07,178.21,5166270
2/13/2006 15:30:00,177.07,178.56,177.07,177.52,3170840
2/14/2006 15:30:00,177.07,179.39,176.35,176.87,6607308
2/15/2006 15:30:00,176.35,178.04,172.49,173.8,7659167
2/16/2006 15:30:00,173.8,175.68,171.88,172.63,4058936
2/17/2006 15:30:00,174.1,175.21,170.88,171.66,4632076
2/20/2006 15:30:00,171.87,174.21,170.63,173.86,3226110
2/21/2006 15:30:00,173.86,174.84,171.95,172.8,3360389
2/22/2006 15:30:00,173.17,174.72,172.86,174.33,2935983
2/23/2006 15:30:00,174.59,175.05,172.13,173.44,6211541
2/24/2006 15:30:00,173.85,175.19,173.11,174.06,2401313
2/27/2006 15:30:00,174.1,174.81,172.61,173.38,5398936
2/28/2006 15:30:00,174.29,177.05,172.19,175.55,7720791
3/1/2006 15:30:00,175.34,176.8,173.88,175.4,4523549
3/2/2006 15:30:00,175.83,178.06,175.09,176.61,3821962
3/3/2006 15:30:00,177.07,177.81,175.4,177.26,4185425
3/6/2006 15:30:00,177.57,181.75,177.57,181.33,6130529
3/7/2006 15:30:00,181.6,183.26,180.54,181.41,5395169
3/8/2006 15:30:00,181.53,181.53,176.24,178.28,7028288
3/9/2006 15:30:00,179.3,180.46,176.2,179.98,4618646
3/10/2006 15:30:00,181.03,182.74,180.08,181.15,3455455
3/13/2006 15:30:00,181.16,183.57,181.03,182.11,3966001
3/14/2006 15:30:00,181.78,184.87,180.58,183.88,3737688
3/16/2006 15:30:00,184.5,190.69,183.88,190.32,8821809
3/17/2006 15:30:00,190.69,193.65,188.98,191.94,6390433
3/20/2006 15:30:00,192.35,193.17,190.82,192.69,2482378
3/21/2006 15:30:00,193.17,196.88,191.81,193.28,4370763
3/22/2006 15:30:00,193.9,194.78,187.87,191.31,5109676
3/23/2006 15:30:00,193.54,194.27,190.36,192.51,3868446
3/24/2006 15:30:00,192.18,194.41,192.18,193.71,2825935
3/27/2006 15:30:00,194.65,197.55,194.65,196.72,3052370
3/28/2006 15:30:00,196.88,197.38,195.05,195.86,1832302
3/29/2006 15:30:00,197.13,197.58,194.96,196.57,1847797
3/30/2006 15:30:00,197.13,199.83,195.15,197.06,3259099
3/31/2006 15:30:00,198.11,200.1,195.15,196.97,8352073
4/3/2006 15:30:00,198.37,206.29,198.37,205.25,5031936
4/4/2006 15:30:00,205.8,208.77,205.56,207.22,3929854
4/5/2006 15:30:00,208.77,209.27,206.79,208.15,4564004
4/7/2006 15:30:00,209.14,209.59,205.46,206.41,4241119
4/10/2006 15:30:00,206.29,208.45,204.1,207.1,4603751
4/12/2006 15:30:00,206.81,212.66,203.35,205.24,9379270
4/13/2006 15:30:00,205.55,211.22,204.86,209.64,8754381
4/17/2006 15:30:00,210.5,212.24,209.54,210.86,2983707
4/18/2006 15:30:00,211.45,221.83,211.45,220.73,8211163
4/19/2006 15:30:00,222.61,230.81,221.4,228.29,10659773
4/20/2006 15:30:00,231.56,247.58,231.56,245.81,14912419
4/21/2006 15:30:00,247.65,249.63,236.14,241.45,8650976
4/24/2006 15:30:00,241.46,247.53,239.23,242.01,6676696
4/25/2006 15:30:00,242.08,243.94,235.52,236.53,3524708
4/26/2006 15:30:00,237.75,243.19,235.8,242.37,4795378
4/27/2006 15:30:00,243.19,260.04,243.19,247.14,9853311
4/28/2006 15:30:00,243.94,250.38,240.47,249.86,6259209
5/2/2006 15:30:00,253.84,258.28,253.6,255.37,3045647
5/3/2006 15:30:00,255.38,258.05,252.88,256.46,2673389
5/4/2006 15:30:00,258.05,277.57,257.56,267.51,14186838
5/5/2006 15:30:00,268.38,274.65,267.96,272.23,5974599
5/8/2006 15:30:00,276.13,289.51,275.39,286.04,7762822
5/9/2006 15:30:00,287.28,289.68,281.33,285.82,7244226
5/10/2006 15:30:00,287.28,290.99,281.64,289.7,10202815
5/11/2006 15:30:00,290.99,293.32,272.67,274.96,12118649
5/12/2006 15:30:00,277.51,277.51,261.77,264.21,8558303
5/15/2006 15:30:00,264.99,264.99,250.51,253.01,9724804
5/16/2006 15:30:00,253.83,261.25,241.71,258.47,12525373
5/17/2006 15:30:00,264.79,270.42,261.27,269,5845869
5/18/2006 15:30:00,263.75,264.94,245.8,248.84,9549377
5/19/2006 15:30:00,250.13,262.51,238.12,242.23,13997755
5/22/2006 15:30:00,246.41,247.4,208.03,230.17,12911483
5/23/2006 15:30:00,232.55,242.7,228.14,239.5,8397857
5/24/2006 15:30:00,240.72,240.72,214.22,232.43,11456992
5/25/2006 15:30:00,233.88,238.24,228.46,235.27,9098194
5/26/2006 15:30:00,237.75,245.62,235.9,237.37,6631388
5/29/2006 15:30:00,238.24,242.2,235.52,236.74,3726526
5/30/2006 15:30:00,237.67,242.08,234.03,236.5,3546189
5/31/2006 15:30:00,232.3,238.46,225.86,236.3,9106430
6/1/2006 15:30:00,238.98,238.98,229.08,229.17,8935806
6/2/2006 15:30:00,230.32,238.24,229.09,237.28,5698370
6/5/2006 15:30:00,238.24,240.4,229.09,229.17,5848259
6/6/2006 15:30:00,227.84,229.08,222.89,224.5,8414949
6/7/2006 15:30:00,224.13,227.84,217.65,221.15,11521168
6/8/2006 15:30:00,218.21,219.17,199.86,204.49,11944784
6/9/2006 15:30:00,201.84,230.12,201.84,228.52,11297369
6/12/2006 15:30:00,227.34,234.77,221.23,223.15,7039646
6/13/2006 15:30:00,220.41,220.41,210.75,212.65,7244040
6/14/2006 15:30:00,214.22,221.15,208.82,212.6,8583434
6/15/2006 15:30:00,217.19,222.89,216.08,221.74,6000097
6/16/2006 15:30:00,224.87,234.03,224.87,228.24,6956151
6/19/2006 15:30:00,227.34,232.79,223.63,231.23,4003171
6/20/2006 15:30:00,230.32,231.8,226.85,229.08,4529902
6/21/2006 15:30:00,230.32,239.85,227.34,238.77,6496928
6/22/2006 15:30:00,240.22,246.02,239.53,241.49,4852544
6/23/2006 15:30:00,239.73,251.74,235.79,250.6,6031015
6/26/2006 15:30:00,251.37,253.55,242.08,243,7047164
6/27/2006 15:30:00,245.92,250.35,242.59,244.12,12507571
6/28/2006 15:30:00,238.28,249.14,238.28,247.89,6403778
6/29/2006 15:30:00,253.57,255.08,248.02,249.72,6026607
6/30/2006 15:30:00,253.82,263.5,253.82,262.47,5951444
7/3/2006 15:30:00,262.92,267.39,261.1,265.26,4381854
7/4/2006 15:30:00,264.99,268.38,264.49,266.15,3618844
7/5/2006 15:30:00,265.98,272.17,263.79,270.97,4376904
7/6/2006 15:30:00,267.44,270.19,265.27,268.27,4269451
7/7/2006 15:30:00,270.93,270.93,254.15,255.48,6609409
7/10/2006 15:30:00,256.57,260,253.4,258.38,4474993
7/11/2006 15:30:00,258.8,260.72,256.62,259.84,3469398
7/12/2006 15:30:00,256.62,272.42,250.4,271.93,7344439
7/13/2006 15:30:00,269.01,271.18,265.07,266.34,3334343
7/14/2006 15:30:00,263.75,268.21,260.22,264.77,3247287
7/17/2006 15:30:00,262.02,264.59,254.52,255.43,2941065
7/18/2006 15:30:00,255.82,257.56,244.95,248.74,6374130
7/19/2006 15:30:00,250.13,255.06,241.99,243.45,6736611
7/20/2006 15:30:00,246.91,250.13,244,246.51,7203202
7/21/2006 15:30:00,245.18,246.41,236.66,239.62,6653511
7/24/2006 15:30:00,238.24,241.46,233.16,240.59,5322776
7/25/2006 15:30:00,243.89,245.42,241.96,244.63,3152067
7/26/2006 15:30:00,245.18,248.87,242.97,247.63,2948918
7/27/2006 15:30:00,248.87,251.57,244.74,247.68,4682950
7/28/2006 15:30:00,249.81,249.81,241.21,242.46,3609008
7/31/2006 15:30:00,244.68,247.16,241.73,242.4,3319820
8/1/2006 15:30:00,241.21,245.41,241.21,243.1,3479516
8/2/2006 15:30:00,242.45,246.28,242.45,245.4,2060549
8/3/2006 15:30:00,246.41,249.63,243.03,244.68,3973655
8/4/2006 15:30:00,244.68,247.53,238.3,239.68,4994599
8/7/2006 15:30:00,239.73,239.9,235.77,236.5,2432744
8/8/2006 15:30:00,236.63,242.63,236.51,241.99,2209516
8/9/2006 15:30:00,241.99,246.76,240.22,244.68,3368611
8/10/2006 15:30:00,244.68,245.18,239.53,242.44,2701869
8/11/2006 15:30:00,244.16,251.37,241.46,250.38,5525255
8/14/2006 15:30:00,251.37,255.58,248.2,254.9,2643615
8/16/2006 15:30:00,256.32,261.27,256.1,259.17,4117495
8/17/2006 15:30:00,262.26,265.98,257.08,264.02,5353897
8/18/2006 15:30:00,264.49,267.09,259.79,261.5,2157694
8/21/2006 15:30:00,261.27,266.2,258.8,264.39,2365329
8/22/2006 15:30:00,267.46,268.68,261.41,263.7,3095055
8/23/2006 15:30:00,263.01,265.95,261.31,262.98,2384297
8/24/2006 15:30:00,262.51,277.32,260.53,274.11,5654802
8/25/2006 15:30:00,276.13,278.61,272.67,275.06,4796556
8/28/2006 15:30:00,275.64,278.34,274.19,277.89,2073874
8/29/2006 15:30:00,279.82,282.3,276.13,277.09,3949482
8/30/2006 15:30:00,276.13,281.09,274.18,279.55,3288304
8/31/2006 15:30:00,257.56,281.28,257.56,276.71,5138080
9/1/2006 15:30:00,276.13,279.45,276.13,277.99,2145745
9/4/2006 15:30:00,278.62,281.82,278.62,280.24,2482734
9/5/2006 15:30:00,278.61,281.09,276.38,278.84,1488628
9/6/2006 15:30:00,278.86,283.81,278.36,281.7,3579830
9/7/2006 15:30:00,281.09,281.09,277.45,278.78,2806030
9/8/2006 15:30:00,279.85,280.95,275.51,280.05,4495580
9/11/2006 15:30:00,280.34,281.07,268.21,269.37,4762799
9/12/2006 15:30:00,270.44,274.83,265.76,274.11,5799339
9/13/2006 15:30:00,275.34,278.68,275.14,276.42,4004791
9/14/2006 15:30:00,277.37,281.56,276.33,278.94,3167438
9/15/2006 15:30:00,279.1,283.31,275.95,282.47,3008309
9/18/2006 15:30:00,283.56,284.96,278.65,280.7,2757594
9/19/2006 15:30:00,281.09,283.66,274.65,276.84,3060577
9/20/2006 15:30:00,275.88,280.29,273.67,279.39,3127726
9/21/2006 15:30:00,280.63,283.24,279.91,282.05,3702426
9/22/2006 15:30:00,281.02,287,279.35,286.29,5310389
9/25/2006 15:30:00,287.23,290.99,286.29,288.04,4309600
9/26/2006 15:30:00,288.27,292.73,287.31,292.01,3786786
9/27/2006 15:30:00,293.72,296.39,289.82,290.76,2420909
9/28/2006 15:30:00,290.05,292.23,288.02,289.26,3831187
9/29/2006 15:30:00,294.66,294.66,289.53,290.19,2026064
10/3/2006 15:30:00,288.58,291.33,287.28,287.72,1039522
10/4/2006 15:30:00,288.52,289.01,283.07,284.57,5087322
10/5/2006 15:30:00,287.28,288.37,284.95,286.01,4079358
10/6/2006 15:30:00,288.76,290.84,285.3,287.98,2702479
10/9/2006 15:30:00,286.04,289.01,284.83,285.65,1653865
10/10/2006 15:30:00,287.28,288.47,284.07,285.02,1316925
10/11/2006 15:30:00,286.04,287.75,281.95,283.14,2707855
10/12/2006 15:30:00,283.43,290.5,282.88,289.44,3890228
10/13/2006 15:30:00,290.5,296.18,290.5,294.88,5415820
10/16/2006 15:30:00,295.94,301.89,295.7,300.5,4348186
10/17/2006 15:30:00,300.9,302.58,298.45,300.95,2535472
10/18/2006 15:30:00,297.73,302.26,297.73,299.29,2466134
10/19/2006 15:30:00,300.65,300.65,293.86,296.46,3684154
10/20/2006 15:30:00,298.62,301.96,297.18,298.06,3792624
10/23/2006 15:30:00,297.18,297.41,295.13,295.66,1779594
10/26/2006 15:30:00,294.71,295.7,289.75,290.98,2425246
10/27/2006 15:30:00,293.2,303.89,292.25,302.8,4776535
10/30/2006 15:30:00,303.37,307.09,300.19,306.14,2043590
10/31/2006 15:30:00,305.85,306.84,301.7,303.62,2048330
11/1/2006 15:30:00,302.38,314.02,302.16,313.13,5496687
11/2/2006 15:30:00,314.02,321.7,311.67,317.82,4150837
11/3/2006 15:30:00,319.47,319.94,314.02,318.9,3253964
11/6/2006 15:30:00,318.48,325.66,317.06,323.06,3496771
11/7/2006 15:30:00,323.93,325.9,318.27,319.79,3643621
11/8/2006 15:30:00,319.79,320.64,307.42,310.12,4882281
11/9/2006 15:30:00,311.05,313.68,308.03,312.19,4096597
11/10/2006 15:30:00,313.78,320.39,310.35,318.31,3433415
11/13/2006 15:30:00,318.98,320.96,317.49,318.33,1127083
11/14/2006 15:30:00,319.57,320.93,315.13,316.85,1624814
11/15/2006 15:30:00,317.49,318.44,311.57,312.7,2094408
11/16/2006 15:30:00,313.28,317.49,310.84,313.47,1616180
11/17/2006 15:30:00,314.52,315.01,310.15,311.86,1255215
11/20/2006 15:30:00,303.44,314,303.44,311.79,2787002
11/21/2006 15:30:00,313.78,316.6,311.83,315.52,1829275
11/22/2006 15:30:00,316.97,319.6,315.09,316.54,1802105
11/23/2006 15:30:00,317,319.42,314.27,315,1840998
11/24/2006 15:30:00,314.52,315.61,311.62,312.62,2104153
11/27/2006 15:30:00,312.54,314.27,309.73,310.27,1812379
11/28/2006 15:30:00,309.39,314.44,307.06,309.74,3116339
11/29/2006 15:30:00,310.83,313.45,308.61,309.39,1766782
11/30/2006 15:30:00,309.81,312.29,307.1,308.19,2691326
12/1/2006 15:30:00,308.35,314.25,308.35,312.3,2280348
12/4/2006 15:30:00,313.28,316,310.95,312.02,2498187
12/5/2006 15:30:00,317,320.56,313.28,316.88,3765214
12/6/2006 15:30:00,318.18,321.69,314.56,317.33,3199081
12/7/2006 15:30:00,317.24,324.18,317.24,322.2,3823498
12/8/2006 15:30:00,323.19,323.19,313.28,314.31,2917691
12/11/2006 15:30:00,317,317,303.7,307.09,4535936
12/12/2006 15:30:00,306.59,311.79,291.33,298.52,6878210
12/13/2006 15:30:00,300.87,307.61,297.43,306.69,5255745
12/14/2006 15:30:00,308.33,315.36,306.85,311.91,3005436
12/15/2006 15:30:00,313.53,314.52,308.45,310.48,2415209
12/18/2006 15:30:00,312.04,321.45,307.84,319.25,2522336
12/19/2006 15:30:00,321.4,321.4,304.61,310.44,4225479
12/20/2006 15:30:00,312.04,315.76,305.43,309.29,4201035
12/21/2006 15:30:00,310.06,313.92,307.86,312.4,2314366
12/22/2006 15:30:00,312.43,315.76,311.11,315.15,1402800
12/26/2006 15:30:00,318.21,318.21,313.53,316.25,1647160
12/27/2006 15:30:00,318.23,321.43,317.12,320.3,2336334
12/28/2006 15:30:00,321.21,322.69,314.09,315.68,4093985
12/29/2006 15:30:00,317.01,318.73,313.33,314.56,2244378
1/2/2007 15:30:00,315.76,318.43,314.59,317.22,1149902
1/3/2007 15:30:00,318.23,319.69,315.84,318.12,1489730
1/4/2007 15:30:00,319.47,321.95,316.25,317.12,3022423
1/5/2007 15:30:00,315.76,324.92,315.76,319.01,3047126
1/8/2007 15:30:00,320.46,320.46,313.68,316.21,2191355
1/9/2007 15:30:00,320.66,320.66,315.01,316.57,2561246
1/10/2007 15:30:00,315.76,319.69,313.06,315.3,4813168
1/11/2007 15:30:00,315.76,321.95,313.33,321.08,2228244
1/12/2007 15:30:00,324.1,333.09,320.71,331.73,4479089
1/15/2007 15:30:00,338,339.78,333.34,338.03,3217452
1/16/2007 15:30:00,338.54,339.78,332.87,333.58,1793509
1/17/2007 15:30:00,336.31,337.3,333.13,334.29,1564256
1/18/2007 15:30:00,335.57,342.92,334.08,338.64,3531763
1/19/2007 15:30:00,353.65,353.65,340.34,342.44,6458817
1/22/2007 15:30:00,343,345.46,339.54,340.24,1567523
1/23/2007 15:30:00,339.54,341.95,336.23,336.94,1213863
1/24/2007 15:30:00,340.37,340.37,336.87,339.16,1682940
1/25/2007 15:30:00,341.69,341.69,337.44,339.43,2529979
1/29/2007 15:30:00,339.28,345.2,338.11,342.33,1691270
1/31/2007 15:30:00,343.23,343.99,336.46,338.4,2700046
2/1/2007 15:30:00,338.79,342.75,337.81,341.17,919579
2/2/2007 15:30:00,342.68,345.15,338.8,340.53,1631888
2/5/2007 15:30:00,341.76,344.48,339.78,343.58,962858
2/6/2007 15:30:00,329.38,348.69,329.38,344.04,1756515
2/7/2007 15:30:00,346.22,346.66,342.07,345.45,1527047
2/8/2007 15:30:00,345.96,347.46,342.01,345.98,1002039
2/9/2007 15:30:00,346.84,348.4,339.28,344.68,1538248
2/12/2007 15:30:00,343.49,343.49,335.12,336.55,1268179
2/13/2007 15:30:00,335.82,343,332.35,338.29,1443752
2/14/2007 15:30:00,338.08,343.42,332.41,341.03,1421621
2/15/2007 15:30:00,342.38,350.11,342.38,348.43,2044494
2/19/2007 15:30:00,349.19,354.14,349.19,351.85,1562912
2/20/2007 15:30:00,353.9,357.71,349.25,350.33,3280207
2/21/2007 15:30:00,344.48,352.9,344.48,348.39,1527424
2/22/2007 15:30:00,350.43,353.14,346.71,349.7,3719836
2/23/2007 15:30:00,352.66,357.54,347.23,349.99,3751615
2/26/2007 15:30:00,351.67,354.09,339.9,348.34,7248366
2/27/2007 15:30:00,323.21,350.45,323.21,348.06,2988590
2/28/2007 15:30:00,334.36,341.76,329.66,334.95,7056818
3/1/2007 15:30:00,340.52,340.52,326.67,338.73,3952391
3/2/2007 15:30:00,339.53,339.53,323.93,325.96,4747034
3/5/2007 15:30:00,321.95,322.2,309.12,311.88,5389119
3/6/2007 15:30:00,315.51,323.66,312.86,321.42,3553116
3/7/2007 15:30:00,324.67,329.13,312.31,319.14,3450264
3/8/2007 15:30:00,326.65,331.85,319.47,330.75,3345797
3/9/2007 15:30:00,331.36,334.28,323.19,326.46,2411381
3/12/2007 15:30:00,329.35,330.52,323.68,325.84,2156009
3/13/2007 15:30:00,325.84,329.8,323.25,328.57,1581553
3/14/2007 15:30:00,324.18,324.18,312.35,318.32,2687015
3/15/2007 15:30:00,321.7,324.4,316.75,317.84,2859247
3/16/2007 15:30:00,317.84,323.38,316,321.99,2567950
3/19/2007 15:30:00,322.22,326.41,321.23,325.3,1180894
3/20/2007 15:30:00,326.41,330.62,325.91,327.63,1172767
3/21/2007 15:30:00,326.9,332.8,323.19,331.85,1198964
3/22/2007 15:30:00,333.59,341.75,333.59,340.58,2414019
3/23/2007 15:30:00,340.77,342.7,336.81,340.78,1906116
3/26/2007 15:30:00,342.5,342.5,334.33,337.93,1473727
3/28/2007 15:30:00,336.81,340.27,332.49,334.33,2133169
3/29/2007 15:30:00,337.8,339.04,333.34,336.11,2648059
3/30/2007 15:30:00,336.81,340.5,335.12,339.36,2645527
4/2/2007 15:30:00,335.57,336.51,323.25,325.4,3290334
4/3/2007 15:30:00,327.03,333.34,324.3,332.04,2661129
4/4/2007 15:30:00,333.84,339.02,333.76,337.61,1990052
4/5/2007 15:30:00,337.55,338,334.88,336.52,1213467
4/9/2007 15:30:00,338.05,343.74,337.3,342.83,1111931
4/10/2007 15:30:00,344.11,344.24,339.43,342.85,1325433
4/11/2007 15:30:00,343.04,346.32,341.03,343.39,1677682
4/12/2007 15:30:00,342.75,344.98,339.84,343.62,1099116
4/13/2007 15:30:00,340.58,350.65,340.58,349.67,1520073
4/16/2007 15:30:00,351.2,362.56,350.99,361.02,1697452
4/17/2007 15:30:00,362.81,368.51,359.68,365.49,3820017
4/18/2007 15:30:00,364.79,370.46,364.79,367.85,2291918
4/19/2007 15:30:00,362.87,371.35,361.72,369.58,2200255
4/20/2007 15:30:00,370.24,382.62,370.24,381.74,2386403
4/23/2007 15:30:00,382.13,386.34,377.74,384.93,2501245
4/24/2007 15:30:00,384.85,393.67,381.64,392.02,2380022
4/25/2007 15:30:00,391.79,396.24,387.08,395.85,2062547
4/26/2007 15:30:00,398.72,402.83,392.28,395.46,6204641
4/27/2007 15:30:00,399.22,399.22,379.4,381.19,3137369
4/30/2007 15:30:00,383.81,389.31,371.73,386.6,2385514
5/3/2007 15:30:00,390.05,403.67,390.05,402.72,3685012
5/4/2007 15:30:00,403.74,405.16,390.57,392.07,3685098
5/7/2007 15:30:00,397.48,400.7,395.25,397.85,2832701
5/8/2007 15:30:00,398.35,399.81,393.77,394.55,2145696
5/9/2007 15:30:00,393.77,396.24,389.68,395.81,2307786
5/10/2007 15:30:00,397.98,398.67,390.05,391.64,1810733
5/11/2007 15:30:00,384.11,396.24,379.22,393.54,3365965
5/14/2007 15:30:00,398.72,402.93,397.48,401.26,1910033
5/15/2007 15:30:00,401.32,402.66,394.63,395.87,3468852
5/16/2007 15:30:00,396.49,408.13,395.9,404.84,2843184
5/17/2007 15:30:00,407.41,418.47,407.41,417.36,2854239
5/18/2007 15:30:00,417.24,422.5,413.6,420.63,2318273
5/21/2007 15:30:00,423.49,438.34,422.05,436.1,3239284
5/22/2007 15:30:00,438.1,442.06,430.46,440.64,3931802
5/23/2007 15:30:00,440.82,445.23,433.39,434.91,1603841
5/24/2007 15:30:00,433.4,435.87,425.23,427.75,2824875
5/25/2007 15:30:00,421.32,430.17,421.28,427.96,2419081
5/28/2007 15:30:00,430.89,433.39,425.05,426.93,1540056
5/29/2007 15:30:00,426.46,437.85,424.18,435.1,2321445
5/30/2007 15:30:00,433.39,440.82,431.44,434.1,3083875
5/31/2007 15:30:00,434.63,438.78,432.65,435.57,1866498
6/1/2007 15:30:00,439.04,440.8,432.74,433.7,1504954
6/4/2007 15:30:00,438.1,438.1,430.56,431.4,1394408
6/5/2007 15:30:00,430.67,433.64,426.49,432.25,1810873
6/6/2007 15:30:00,433.64,435.37,416.63,418.85,2727682
6/7/2007 15:30:00,414.32,422.69,411.1,413.37,2589690
6/8/2007 15:30:00,412.09,420.48,407.91,410.37,3453696
6/11/2007 15:30:00,445.77,445.77,411.16,412.63,2155325
6/12/2007 15:30:00,414.79,423.94,411.77,420.74,2972202
6/13/2007 15:30:00,420.59,423.44,413.58,414.92,2240665
6/14/2007 15:30:00,417.54,421.75,417.29,420.03,1996192
6/15/2007 15:30:00,421.01,423.49,413.12,416.53,1996976
6/18/2007 15:30:00,420.46,420.46,412.71,413.98,1424616
6/19/2007 15:30:00,413.98,428.54,413.6,427.58,2202023
6/20/2007 15:30:00,427.58,433.09,426.46,429.17,1960094
6/21/2007 15:30:00,429.68,432.77,426.26,429.52,1621509
6/22/2007 15:30:00,429.68,429.68,420.67,422.27,2055653
6/25/2007 15:30:00,422.99,424.48,420.22,423.28,2889439
6/26/2007 15:30:00,423.24,425.96,421.01,421.81,1442066
6/27/2007 15:30:00,420.76,425.94,419.19,420.65,1571971
6/28/2007 15:30:00,423.24,424.67,417.63,419.03,2817089
6/29/2007 15:30:00,421.01,423.73,418.28,421.15,2635833
7/2/2007 15:30:00,422,423.98,415.82,417.12,2737732
7/3/2007 15:30:00,415.09,424.19,415.09,422.82,2680539
7/4/2007 15:30:00,423.73,428.85,423.24,425.5,2179332
7/5/2007 15:30:00,425.47,427.2,416.18,423.45,1759660
7/6/2007 15:30:00,424.48,428.57,417.29,423.46,1577879
7/9/2007 15:30:00,421.73,425.83,421.26,423.72,1509831
7/10/2007 15:30:00,424.74,424.74,419.77,421.68,1126790
7/11/2007 15:30:00,425.22,425.66,417.58,421.83,1231205
7/12/2007 15:30:00,422.64,427.23,422.64,425.8,1417920
7/13/2007 15:30:00,428.39,443.47,427.51,439.1,4454697
7/16/2007 15:30:00,440.82,443.05,437.66,440,1506972
7/17/2007 15:30:00,443.05,455.38,440.85,452.67,3566387
7/18/2007 15:30:00,454.44,455.43,446.65,451.38,3072600
7/19/2007 15:30:00,451.47,472.77,450.03,468.76,3840133
7/20/2007 15:30:00,470.29,474.25,465.83,468.6,3610919
7/23/2007 15:30:00,465.59,474.25,464.35,472.82,2359687
7/24/2007 15:30:00,473.51,478.22,472.52,473.66,2313661
7/25/2007 15:30:00,469.3,473.51,464.35,471.18,2253970
7/26/2007 15:30:00,473.02,482.55,472.03,480.93,3789715
7/27/2007 15:30:00,475.44,479.46,459.4,462.49,6558586
7/30/2007 15:30:00,466.82,470.25,455.68,457.85,2788649
7/31/2007 15:30:00,461.87,470.99,453.95,468.93,2246392
8/1/2007 15:30:00,461.13,464.1,443.92,445.22,4184118
8/2/2007 15:30:00,454.94,455.61,443.79,445.91,2392662
8/3/2007 15:30:00,448.5,455.33,444.78,446.06,2985750
8/6/2007 15:30:00,441.56,443.79,433.74,440.86,2210646
8/7/2007 15:30:00,448.25,450.98,443.86,448.3,3094692
8/8/2007 15:30:00,451.47,466.8,450.43,464.46,3259975
8/9/2007 15:30:00,467.32,473.64,454.57,457.12,3666336
8/10/2007 15:30:00,450.73,450.73,439.88,448.02,3363768
8/13/2007 15:30:00,451.22,454.89,447.64,453.01,1574985
8/14/2007 15:30:00,445.77,455.68,445.77,453.96,1019447
8/16/2007 15:30:00,443.79,443.79,427.2,430.68,4004899
8/17/2007 15:30:00,423.73,439.31,416.85,434.11,5958453
8/20/2007 15:30:00,445.77,456.92,441.07,445.28,2357903
8/21/2007 15:30:00,445.77,448.92,429.75,432.61,3838397
8/22/2007 15:30:00,432.65,444.24,424.8,437.4,4304130
8/23/2007 15:30:00,445.53,447.76,429.68,431.91,3057645
8/24/2007 15:30:00,434.77,441.32,431.44,439.92,1699023
8/27/2007 15:30:00,450.23,455.78,443.79,454.15,2052305
8/28/2007 15:30:00,454.15,468.06,452.46,466.21,3221906
8/29/2007 15:30:00,459.15,471.48,456.92,467.99,2659196
8/30/2007 15:30:00,470.54,476.73,465.83,473.52,4219933
8/31/2007 15:30:00,470.54,487.88,470.25,485.62,3631120
9/3/2007 15:30:00,485.62,490.1,480.45,484.89,1994257
9/4/2007 15:30:00,486.39,489.57,475.8,488.59,2030637
9/5/2007 15:30:00,492.09,493.82,483.17,486.54,2495169
9/6/2007 15:30:00,481.44,492.33,481.19,491.06,1531284
9/7/2007 15:30:00,491.09,492.83,484.16,486.12,1840068
9/10/2007 15:30:00,484.16,494.07,481.44,491.74,1558841
9/11/2007 15:30:00,492.83,497.41,491.59,492.85,2167892
9/12/2007 15:30:00,494.31,500.51,493.32,498.56,2407667
9/13/2007 15:30:00,501.5,503.97,498.69,502.12,1975162
9/14/2007 15:30:00,503.97,512.86,502.3,503.91,2558842
9/17/2007 15:30:00,502.73,510.02,500.51,502.31,1444760
9/18/2007 15:30:00,500.26,511.15,499.24,509.68,2514217
9/19/2007 15:30:00,528.74,540.58,515.1,538.37,3308060
9/20/2007 15:30:00,538.89,545.27,536.66,542.43,2726830
9/21/2007 15:30:00,540.87,569.35,540.27,564.76,2888873
